"";"zoning";"coded_systemload";"loadunitcap";"throughput";"prediction";"low.bootstrap";"up.bootstrap";"low.analytical";"up.analytical"
10437;Prio Korr.;0.944444444444444;7.70833333333333;7415.51932703453;7415.51932703453;7259;7576;7347.05762756196;7471.28725994682
10510;Prio Korr.;0.944444444444444;7.80555555555556;7419.12768964438;7419.12768964438;7262;7577;7355.55308266839;7482.70229662037
10583;Prio Korr.;0.944444444444444;7.90277777777778;7422.60014676394;7422.60014676394;7271;7579;7363.82475681247;7494.06181792581
10656;Prio Korr.;0.944444444444444;8;7425.93650595406;7425.93650595406;7270;7579;7371.87112833323;7505.36616675051
5401;Prio Korr.;0.972222222222222;1;6857.30606897239;6857.30606897239;6706;7006;6358.69919809175;6483.2057819547
5474;Prio Korr.;0.972222222222222;1.09722222222222;6869.54823437083;6869.54823437083;6720;7017;6377.81355308796;6499.86138652043
5547;Prio Korr.;0.972222222222222;1.19444444444444;6881.68462602252;6881.68462602252;6730;7031;6396.78486156813;6516.49367858178
5620;Prio Korr.;0.972222222222222;1.29166666666667;6893.71460649958;6893.71460649958;6744;7044;6415.61220875962;6533.10164421729
5693;Prio Korr.;0.972222222222222;1.38888888888889;6905.63754317939;6905.63754317939;6762;7057;6434.294838648;6549.68411584827
5766;Prio Korr.;0.972222222222222;1.48611111111111;6917.45280830029;6917.45280830029;6771;7064;6452.832162738;6566.23976365069
5839;Prio Korr.;0.972222222222222;1.58333333333333;6929.15977901638;6929.15977901638;6781;7074;6471.22376717226;6582.76708860885
5912;Prio Korr.;0.972222222222222;1.68055555555556;6940.7578374523;6940.7578374523;6793;7088;6489.46941787139;6599.26441754817
5985;Prio Korr.;0.972222222222222;1.77777777777778;6952.24637075745;6952.24637075745;6809;7100;6507.56906338932;6615.72990045191
6058;Prio Korr.;0.972222222222222;1.875;6963.62477115989;6963.62477115989;6819;7109;6525.52283522808;6632.16151031901
6131;Prio Korr.;0.972222222222222;1.97222222222222;6974.89243601995;6974.89243601995;6825;7123;6543.33104542046;6648.5570457533
6204;Prio Korr.;0.972222222222222;2.06944444444444;6986.0487678833;6986.0487678833;6843;7134;6560.99418126917;6664.91413639641
6277;Prio Korr.;0.972222222222222;2.16666666666667;6997.09317453371;6997.09317453371;6848;7145;6578.51289721953;6681.23025122688
6350;Prio Korr.;0.972222222222222;2.26388888888889;7008.02506904543;7008.02506904543;6863;7156;6595.88800393642;6697.50270965452
6423;Prio Korr.;0.972222222222222;2.36111111111111;7018.84386983507;7018.84386983507;6871;7166;6613.12045474956;6713.72869524661
6496;Prio Korr.;0.972222222222222;2.45833333333333;7029.54900071317;7029.54900071317;6887;7174;6630.21132971642;6729.90527183598
6569;Prio Korr.;0.972222222222222;2.55555555555556;7040.13989093531;7040.13989093531;6891;7187;6647.16181762649;6746.02940168735
6642;Prio Korr.;0.972222222222222;2.65277777777778;7050.61597525276;7050.61597525276;6901;7195;6663.97319632801;6762.09796534113
6715;Prio Korr.;0.972222222222222;2.75;7060.97669396272;7060.97669396272;6916;7210;6680.64681179598;6778.10778271541
6788;Prio Korr.;0.972222222222222;2.84722222222222;7071.22149295813;7071.22149295813;6926;7220;6697.18405637756;6794.0556350303
6861;Prio Korr.;0.972222222222222;2.94444444444444;7081.34982377706;7081.34982377706;6936;7230;6713.5863466473;6809.93828712211
6934;Prio Korr.;0.972222222222222;3.04166666666667;7091.36114365157;7091.36114365157;6945;7238;6729.85510128223;6825.75250973704
7007;Prio Korr.;0.972222222222222;3.13888888888889;7101.25491555617;7101.25491555617;6954;7248;6745.99171932883;6841.495101433
7080;Prio Korr.;0.972222222222222;3.23611111111111;7111.03060825583;7111.03060825583;6966;7256;6761.99755918295;6857.16290976749
7153;Prio Korr.;0.972222222222222;3.33333333333333;7120.6876963535;7120.6876963535;6973;7267;6777.87391854682;6872.75285150849
7226;Prio Korr.;0.972222222222222;3.43055555555556;7130.2256603371;7130.2256603371;6982;7279;6793.62201556421;6888.26193166615
7299;Prio Korr.;0.972222222222222;3.52777777777778;7139.64398662606;7139.64398662606;6995;7289;6809.24297127491;6903.68726120526
7372;Prio Korr.;0.972222222222222;3.625;7148.94216761754;7148.94216761754;7006;7292;6824.73779347046;6919.02607335529
7445;Prio Korr.;0.972222222222222;3.72222222222222;7158.11970173182;7158.11970173182;7012;7307;6840.10736198307;6934.27573848729
7518;Prio Korr.;0.972222222222222;3.81944444444444;7167.1760934575;7167.1760934575;7024;7316;6855.35241539457;6949.43377756966
7591;Prio Korr.;0.972222222222222;3.91666666666667;7176.11085339599;7176.11085339599;7029;7328;6870.47353911908;6964.49787425023
7664;Prio Korr.;0.972222222222222;4.01388888888889;7184.92349830563;7184.92349830563;7041;7333;6885.47115478669;6979.46588563594
7737;Prio Korr.;0.972222222222222;4.11111111111111;7193.61355114527;7193.61355114527;7045;7343;6900.34551084102;6994.33585185866
7810;Prio Korr.;0.972222222222222;4.20833333333333;7202.18054111714;7202.18054111714;7055;7349;6915.09667425566;7009.10600452112
7883;Prio Korr.;0.972222222222222;4.30555555555556;7210.62400370954;7210.62400370954;7064;7359;6929.72452327625;7023.7747741167
7956;Prio Korr.;0.972222222222222;4.40277777777778;7218.94348073871;7218.94348073871;7073;7365;6944.22874110293;7038.340796508
8029;Prio Korr.;0.972222222222222;4.5;7227.13852039019;7227.13852039019;7082;7373;6958.60881044278;7052.8029185347
8102;Prio Korr.;0.972222222222222;4.59722222222222;7235.20867725989;7235.20867725989;7087;7383;6972.86400888128;7067.16020280188
8175;Prio Korr.;0.972222222222222;4.69444444444445;7243.15351239419;7243.15351239419;7097;7391;6986.99340504539;7081.41193167564
8248;Prio Korr.;0.972222222222222;4.79166666666667;7250.97259332994;7250.97259332994;7103;7400;7000.99585555829;7095.55761048655
8321;Prio Korr.;0.972222222222222;4.88888888888889;7258.6654941336;7258.6654941336;7115;7407;7014.87000281425;7109.5969699118
8394;Prio Korr.;0.972222222222222;4.98611111111111;7266.23179543987;7266.23179543987;7121;7416;7028.61427363303;7123.5299674777
8467;Prio Korr.;0.972222222222222;5.08333333333333;7273.67108448981;7273.67108448981;7125;7422;7042.22687888217;7137.35678809237
8540;Prio Korr.;0.972222222222222;5.18055555555556;7280.98295516836;7280.98295516836;7137;7430;7055.70581418612;7151.07784349172
8613;Prio Korr.;0.972222222222222;5.27777777777778;7288.16700804134;7288.16700804134;7137;7437;7069.04886186593;7164.69377045338
8686;Prio Korr.;0.972222222222222;5.375;7295.22285039172;7295.22285039172;7146;7442;7082.25359427616;7178.20542761284
8759;Prio Korr.;0.972222222222222;5.47222222222222;7302.15009625544;7302.15009625544;7153;7448;7095.31737872127;7191.61389069882
8832;Prio Korr.;0.972222222222222;5.56944444444445;7308.94836645664;7308.94836645664;7163;7456;7108.2373841422;7204.92044599786
8905;Prio Korr.;0.972222222222222;5.66666666666667;7315.61728864215;7315.61728864215;7169;7465;7121.01058976139;7218.12658185924
8978;Prio Korr.;0.972222222222222;5.76388888888889;7322.15649731552;7322.15649731552;7172;7473;7133.63379586121;7231.23397806578
9051;Prio Korr.;0.972222222222222;5.86111111111111;7328.56563387043;7328.56563387043;7182;7477;7146.10363684206;7244.24449292333
9124;Prio Korr.;0.972222222222222;5.95833333333333;7334.84434662347;7334.84434662347;7184;7482;7158.41659666547;7257.16014796513
9197;Prio Korr.;0.972222222222222;6.05555555555556;7340.99229084624;7340.99229084624;7191;7490;7170.56902672715;7269.98311022437
9270;Prio Korr.;0.972222222222222;6.15277777777778;7347.00912879691;7347.00912879691;7200;7498;7182.55716613349;7282.71567210278
9343;Prio Korr.;0.972222222222222;6.25;7352.89452975119;7352.89452975119;7205;7503;7194.37716426692;7295.36022894866
9416;Prio Korr.;0.972222222222222;6.34722222222222;7358.6481700326;7358.6481700326;7210;7509;7206.0251054299;7307.91925455605
9489;Prio Korr.;0.972222222222222;6.44444444444445;7364.26973304206;7364.26973304206;7214;7514;7217.49703525352;7320.39527489712
9562;Prio Korr.;0.972222222222222;6.54166666666667;7369.75890928709;7369.75890928709;7218;7523;7228.78898845646;7332.79084050401
9635;Prio Korr.;0.972222222222222;6.63888888888889;7375.11539641005;7375.11539641005;7224;7530;7239.89701744455;7345.10849800804
9708;Prio Korr.;0.972222222222222;6.73611111111111;7380.33889921596;7380.33889921596;7230;7533;7250.81722116357;7357.35076142513
9781;Prio Korr.;0.972222222222222;6.83333333333333;7385.42912969962;7385.42912969962;7236;7541;7261.54577356098;7369.52008383095
9854;Prio Korr.;0.972222222222222;6.93055555555556;7390.38580707207;7390.38580707207;7238;7542;7272.07895098495;7381.61883009704
9927;Prio Korr.;0.972222222222222;7.02777777777778;7395.20865778637;7395.20865778637;7248;7549;7282.4131578562;7393.64925135368
10000;Prio Korr.;0.972222222222222;7.125;7399.89741556278;7399.89741556278;7248;7553;7292.54494998782;7405.61346180282
10073;Prio Korr.;0.972222222222222;7.22222222222222;7404.45182141338;7404.45182141338;7257;7562;7302.47105500473;7417.51341843058
10146;Prio Korr.;0.972222222222222;7.31944444444445;7408.87162366564;7408.87162366564;7258;7560;7312.18838941847;7429.35090406261
10219;Prio Korr.;0.972222222222222;7.41666666666667;7413.15657798583;7413.15657798583;7263;7568;7321.69407204171;7441.12751407899
10292;Prio Korr.;0.972222222222222;7.51388888888889;7417.30644740152;7417.30644740152;7266;7572;7330.98543356772;7452.84464696227
10365;Prio Korr.;0.972222222222222;7.61111111111111;7421.32100232328;7421.32100232328;7267;7577;7340.06002228703;7464.50349870752
10438;Prio Korr.;0.972222222222222;7.70833333333333;7425.20002056595;7425.20002056595;7273;7580;7348.91560605251;7476.10506098183
10511;Prio Korr.;0.972222222222222;7.80555555555556;7428.94328736914;7428.94328736914;7274;7589;7357.55017073098;7487.6501227969
10584;Prio Korr.;0.972222222222222;7.90277777777778;7432.55059541701;7432.55059541701;7277;7591;7365.9619154818;7499.13927535223
10657;Prio Korr.;0.972222222222222;8;7436.02174485746;7436.02174485746;7279;7596;7374.14924528221;7510.57291963084
5402;Prio Korr.;1;1;6857.81878191177;6857.81878191177;6712;7007;6352.40121979076;6479.52449543085
5475;Prio Korr.;1;1.09722222222222;6870.18226385843;6870.18226385843;6721;7021;6371.60111480465;6496.29227585629
5548;Prio Korr.;1;1.19444444444444;6882.44039168788;6882.44039168788;6733;7032;6390.65928351742;6513.03680377236
5621;Prio Korr.;1;1.29166666666667;6894.5925223405;6894.5925223405;6745;7044;6409.57485655613;6529.7570125482
5694;Prio Korr.;1;1.38888888888889;6906.63801751789;6906.63801751789;6759;7053;6428.34711980358;6546.45168525926
5767;Prio Korr.;1;1.48611111111111;6918.57624373867;6918.57624373867;6771;7066;6446.97552203404;6563.11944722458
5840;Prio Korr.;1;1.58333333333333;6930.40657239403;6930.40657239403;6782;7079;6465.45968091514;6579.75876017781
5913;Prio Korr.;1;1.68055555555556;6942.12837980276;6942.12837980276;6794;7087;6483.79938708017;6596.36791836792
5986;Prio Korr.;1;1.77777777777778;6953.74104726595;6953.74104726595;6806;7101;6501.99460600781;6612.94504685208
6059;Prio Korr.;1;1.875;6965.24396112144;6965.24396112144;6818;7113;6520.04547749576;6629.48810219504
6132;Prio Korr.;1;1.97222222222222;6976.63651279768;6976.63651279768;6830;7124;6537.95231257573;6645.99487572625
6205;Prio Korr.;1;2.06944444444444;6987.9180988675;6987.9180988675;6843;7135;6555.71558779186;6662.4629994342
6278;Prio Korr.;1;2.16666666666667;6999.08812110116;6999.08812110116;6855;7146;6573.33593684373;6678.88995449541
6351;Prio Korr.;1;2.26388888888889;7010.14598651931;7010.14598651931;6864;7154;6590.81413967953;6695.27308235323
6424;Prio Korr.;1;2.36111111111111;7021.09110744528;7021.09110744528;6874;7170;6608.1511092058;6711.60959817999
6497;Prio Korr.;1;2.45833333333333;7031.92290155718;7031.92290155718;6888;7177;6625.34787585426;6727.89660648159
6570;Prio Korr.;1;2.55555555555556;7042.64079193944;7042.64079193944;6897;7190;6642.40557030944;6744.13111854112
6643;Prio Korr.;1;2.65277777777778;7053.24420713405;7053.24420713405;6905;7201;6659.32540474845;6760.31007135019
6716;Prio Korr.;1;2.75;7063.73258119121;7063.73258119121;6918;7208;6676.1086529748;6776.43034764539
6789;Prio Korr.;1;2.84722222222222;7074.1053537197;7074.1053537197;6928;7222;6692.75662984116;6792.48879665618
6862;Prio Korr.;1;2.94444444444444;7084.36196993673;7084.36196993673;6937;7230;6709.27067034984;6808.48225517435
6935;Prio Korr.;1;3.04166666666667;7094.50188071736;7094.50188071736;6949;7241;6725.65210879852;6824.40756857745
7008;Prio Korr.;1;3.13888888888889;7104.52454264349;7104.52454264349;6958;7250;6741.90225830467;6840.26161147412
7081;Prio Korr.;1;3.23611111111111;7114.42941805231;7114.42941805231;6967;7263;6758.02239099533;6856.0413076824
7154;Prio Korr.;1;3.33333333333333;7124.21597508448;7124.21597508448;6976;7267;6774.01371909942;6871.74364930636
7227;Prio Korr.;1;3.43055555555556;7133.88368773149;7133.88368773149;6985;7282;6789.87737712313;6887.365714728
7300;Prio Korr.;1;3.52777777777778;7143.43203588293;7143.43203588293;6999;7289;6805.61440523661;6902.90468538819
7373;Prio Korr.;1;3.625;7152.86050537308;7152.86050537308;7011;7303;6821.22573394809;6918.35786127926
7446;Prio Korr.;1;3.72222222222222;7162.16858802696;7162.16858802696;7018;7311;6836.71217009661;6933.72267511858
7519;Prio Korr.;1;3.81944444444444;7171.35578170605;7171.35578170605;7025;7320;6852.07438415568;6948.99670521055
7592;Prio Korr.;1;3.91666666666667;7180.42159035329;7180.42159035329;7036;7328;6867.31289881004;6964.1776870353
7665;Prio Korr.;1;4.01388888888889;7189.36552403788;7189.36552403788;7044;7339;6882.42807874431;6979.26352362411
7738;Prio Korr.;1;4.11111111111111;7198.18709899925;7198.18709899925;7047;7345;6897.42012156962;6994.25229479712
7811;Prio Korr.;1;4.20833333333333;7206.88583769071;7206.88583769071;7061;7353;6912.28904980654;7009.14226534353
7884;Prio Korr.;1;4.30555555555556;7215.46126882253;7215.46126882253;7066;7362;6927.03470384437;7023.93189222491
7957;Prio Korr.;1;4.40277777777778;7223.91292740449;7223.91292740449;7074;7373;6941.65673580382;7038.61983087459
8030;Prio Korr.;1;4.5;7232.24035478777;7232.24035478777;7084;7385;6956.1546042425;7053.20494065318
8103;Prio Korr.;1;4.59722222222222;7240.44309870669;7240.44309870669;7092;7389;6970.52756966085;7067.68628950345
8176;Prio Korr.;1;4.69444444444445;7248.52071331932;7248.52071331932;7099;7393;6984.77469078602;7082.063157826
8249;Prio Korr.;1;4.79166666666667;7256.47275924808;7256.47275924808;7107;7409;6998.89482163633;7096.33504157389
8322;Prio Korr.;1;4.88888888888889;7264.29880361948;7264.29880361948;7116;7415;7012.88660939381;7110.50165453807
8395;Prio Korr.;1;4.98611111111111;7271.99842010342;7271.99842010342;7122;7419;7026.74849314017;7124.56292976925
8468;Prio Korr.;1;5.08333333333333;7279.57118895186;7279.57118895186;7128;7429;7040.4787035368;7138.51902005396
8541;Prio Korr.;1;5.18055555555556;7287.01669703692;7287.01669703692;7135;7436;7054.07526355689;7152.37029733848
8614;Prio Korr.;1;5.27777777777778;7294.33453788853;7294.33453788853;7145;7446;7067.53599039905;7166.11735096976
8687;Prio Korr.;1;5.375;7301.52431173133;7301.52431173133;7152;7450;7080.85849873263;7179.76098460431
8760;Prio Korr.;1;5.47222222222222;7308.58562552111;7308.58562552111;7163;7461;7094.04020543731;7193.30221162134
8833;Prio Korr.;1;5.56944444444445;7315.51809298058;7315.51809298058;7165;7465;7107.07833600762;7206.74224887043
8906;Prio Korr.;1;5.66666666666667;7322.32133463464;7322.32133463464;7170;7471;7119.96993278963;7220.08250858601
8979;Prio Korr.;1;5.76388888888889;7328.99497784485;7328.99497784485;7178;7481;7132.71186520479;7233.32458831357
9052;Prio Korr.;1;5.86111111111111;7335.53865684366;7335.53865684366;7184;7485;7145.30084209091;7246.47025871768
9125;Prio Korr.;1;5.95833333333333;7341.95201276767;7341.95201276767;7193;7489;7157.73342625235;7259.5214491802
9198;Prio Korr.;1;6.05555555555556;7348.23469369049;7348.23469369049;7198;7503;7170.00605125915;7272.48023114784
9271;Prio Korr.;1;6.15277777777778;7354.38635465487;7354.38635465487;7208;7504;7182.11504047123;7285.34879925443
9344;Prio Korr.;1;6.25;7360.40665770426;7360.40665770426;7212;7511;7194.05662818546;7298.12945031819
9417;Prio Korr.;1;6.34722222222222;7366.29527191391;7366.29527191391;7217;7520;7205.82698272002;7310.82456040179
9490;Prio Korr.;1;6.44444444444445;7372.05187342088;7372.05187342088;7224;7519;7217.42223115763;7323.43656021142
9563;Prio Korr.;1;6.54166666666667;7377.67614545411;7377.67614545411;7224;7531;7228.83848538043;7335.96790920354
9636;Prio Korr.;1;6.63888888888889;7383.16777836312;7383.16777836312;7237;7535;7240.07186894415;7348.42106885121
9709;Prio Korr.;1;6.73611111111111;7388.52646964663;7388.52646964663;7234;7539;7251.11854426742;7360.79847559397
9782;Prio Korr.;1;6.83333333333333;7393.75192398021;7393.75192398021;7241;7544;7261.97473955935;7373.10251404832
9855;Prio Korr.;1;6.93055555555556;7398.84385324359;7398.84385324359;7246;7556;7272.63677488;7385.33549108386
9928;Prio Korr.;1;7.02777777777778;7403.80197654685;7403.80197654685;7251;7554;7283.10108672891;7397.49961137068
10001;Prio Korr.;1;7.125;7408.62602025652;7408.62602025652;7256;7564;7293.36425058645;7409.59695497192
10074;Prio Korr.;1;7.22222222222222;7413.31571802062;7413.31571802062;7261;7565;7303.42300089488;7421.62945749625
10147;Prio Korr.;1;7.31944444444445;7417.87081079311;7417.87081079311;7267;7575;7313.27424805149;7433.59889323591
10220;Prio Korr.;1;7.41666666666667;7422.29104685787;7422.29104685787;7268;7578;7322.91509209751;7445.50686160878
10293;Prio Korr.;1;7.51388888888889;7426.57618185185;7426.57618185185;7274;7584;7332.34283290745;7457.35477709779
10366;Prio Korr.;1;7.61111111111111;7430.72597878752;7430.72597878752;7275;7587;7341.55497681468;7469.14386275335
10439;Prio Korr.;1;7.70833333333333;7434.74020807469;7434.74020807469;7280;7589;7350.54923973425;7480.87514719669
